event_id,event_date,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude
2223,08/09/2010 04:00:00 AM,"Owen st, Freetown","Owen st, Freetown",1km,mudslide,downpour,large,unknown,16,,,,glc,2223,Sierra Leone,SL,Western Area,802639,Freetown,0.74528,-13.2241,8.4806
6863,03/13/2015 12:00:00 AM,Aisiko community in Central Kwara’ae,Aisiko community in Central Kwara’ae,unknown,landslide,downpour,medium,unknown,0,0,,,glc,6863,Solomon Islands,SB,Malaita,6811,Auki,14.71292,160.7981,-8.8615
6370,09/04/2014 12:00:00 AM,Mandi belt along LoC,Mandi belt along LoC,25km,landslide,rain,medium,unknown,1,0,,,glc,6370,India,IN,Kashmir,28197,Pūnch,15.52021,74.2562,33.798
6444,05/27/2007 12:00:00 AM,"10 Rush Close, Shanklin","10 Rush Close, Shanklin",exact,landslide,downpour,small,other,0,0,,,glc,6444,United Kingdom,GB,England,8055,Shanklin,1.31125,-1.1957,50.6297
5614,10/23/2013 01:00:00 AM,Bertam River,Bertam River,5km,mudslide,other,medium,unknown,4,1,,,glc,5614,Malaysia,MY,Pahang,7000,Tanah Rata,6.56696,101.3932,4.4202
3159,03/01/2011 03:00:00 PM,"Shetani Nallah(?), Jammu-Srinagar National Highway, Jammu and Kashmir","Shetani Nallah(?), Jammu-Srinagar National Highway, Jammu and Kashmir",50km,landslide,downpour,medium,unknown,0,,,,glc,3159,India,IN,Kashmir,7317,Rāmban,4.4945,75.1919,33.2477
5608,10/16/2013 06:00:00 PM,"National Highway 109, Uttarakhand","National Highway 109, Uttarakhand",25km,landslide,unknown,medium,unknown,0,,,,glc,5608,India,IN,Uttarakhand,2571,Rudraprayāg,29.37158,79.0853,30.5345
291,10/05/2007 12:00:00 AM,"Guangyuan city, Sichuan Province","Guangyuan city, Sichuan Province",10km,complex,rain,large,above_river,,,,,glc,291,China,CN,Sichuan,213365,Guangyuan,5.50353,105.8453,32.4879
4329,04/20/2012 09:25:00 PM,"Yuzhong, Lanzhou, Gansu","Yuzhong, Lanzhou, Gansu",unknown,landslide,downpour,medium,unknown,4,,,,glc,4329,China,CN,Gansu Sheng,0,Yuzhong Chengguanzhen,0.11483,104.11,35.827
564,06/02/2008 12:00:00 AM,San Salvador,San Salvador,25km,landslide,tropical_cyclone,medium,unknown,,,Tropical Storm Arthur,,glc,564,El Salvador,SV,La Libertad,124694,Santa Tecla,4.96416,-89.2687,13.7205
8883,10/27/2015 12:00:00 AM,"Kalam, Pakistan","Kalam, Pakistan",5km,landslide,unknown,large,above_road,4,12,,,glc,8883,Pakistan,PK,Khyber Pakhtunkhwa,29331,Tāl,31.35529,72.5894,35.4784
3725,07/04/2011 09:00:00 AM,"Tongantongan, Valencia City, Bukidnon province","Tongantongan, Valencia City, Bukidnon province",5km,landslide,continuous_rain,medium,unknown,2,,,,glc,3725,Philippines,PH,Northern Mindanao,83591,Valencia,0.00387,125.1666,7.9216
480,03/16/2008 12:00:00 AM,"near Taft Hill, along Columbia Parkway, Cincinnati, Ohio","near Taft Hill, along Columbia Parkway, Cincinnati, Ohio",5km,landslide,rain,small,unknown,0,,,,glc,480,United States,US,Ohio,4741,Mount Carmel,1.17753,-84.2992,39.096
5161,07/22/2013 12:00:00 AM,"Tansen-Tamghas Section, Siddhartha Highway","Tansen-Tamghas Section, Siddhartha Highway",25km,landslide,downpour,medium,unknown,0,,,,glc,5161,Nepal,NP,Western Region,23693,Tānsen,18.65926,83.397,27.9706
2929,01/02/2011 01:30:00 PM,"Bulod-bulod, St. Bernard township on Leyte Island","Bulod-bulod, St. Bernard township on Leyte Island",5km,landslide,downpour,large,unknown,3,,,,glc,2929,Philippines,PH,Eastern Visayas,0,Libagon,6.71123,125.1159,10.3128
7733,05/29/2016 12:00:00 AM,Jalan Tun Sardon,Jalan Tun Sardon,5km,rock_fall,unknown,small,above_road,0,0,,,glc,7733,Malaysia,MY,Penang,140849,Kampung Sungai Ara,3.59669,100.2451,5.3428
4133,01/09/2012 08:00:00 AM,"Sapucaia, Jamapara Rio de Janeiro","Sapucaia, Jamapara Rio de Janeiro",5km,mudslide,downpour,large,unknown,22,,,,glc,4133,Brazil,BR,Rio de Janeiro,12329,Sapucaia,1.47006,-42.9003,-21.9935
7409,08/02/2015 12:00:00 AM,Meluri Sub-Division in Phek District of Nagaland,Meluri Sub-Division in Phek District of Nagaland,10km,landslide,continuous_rain,medium,unknown,0,0,,,glc,7409,India,IN,Nagaland,15118,Phek,13.58896,94.6219,25.72
4425,06/20/2012 03:00:00 PM,"Trinity Rd, Duluth, MN","Trinity Rd, Duluth, MN",5km,mudslide,downpour,medium,unknown,,,,,glc,4425,United States,US,Minnesota,86265,Duluth,3.26594,-92.1485,46.7891
1777,04/23/2010 12:00:00 AM,"Zayu County, Southeastern Tibet Autonomous Region","Zayu County, Southeastern Tibet Autonomous Region",unknown,complex,continuous_rain,medium,unknown,0,,,,glc,1777,China,CN,Tibet Autonomous Region,0,Wangda,55.37397,97.7991,29.176
8689,01/29/2012 09:03:00 AM,"OR 34, milepost 47","OR 34, milepost 47",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8689,United States,US,Oregon,4584,Philomath,14.86685,-123.5145,44.4574
5782,01/14/2014 09:00:00 AM,Kiulu,Kiulu,25km,landslide,continuous_rain,medium,unknown,0,0,,,glc,5782,Malaysia,MY,Sabah,457326,Kota Kinabalu,26.93806,116.2708,6.116
4802,04/10/2013 09:30:00 PM,"Bingham Canyon, Ut","Bingham Canyon, Ut",1km,landslide,mining,very_large,unknown,0,,,,glc,4802,United States,US,Utah,21785,Herriman,9.5519,-112.1388,40.5377
7484,09/09/2015 12:00:00 AM,sector 8 of the Cerro Grande neighborhood of Tegucigalpa,sector 8 of the Cerro Grande neighborhood of Tegucigalpa,1km,other,unknown,small,retaining_wall,0,0,,,glc,7484,Honduras,HN,Francisco Morazán,2055,Río Abajo,3.63962,-87.2161,14.1338
5209,07/26/2013 12:00:00 AM,Rishikesh-Gangotri Highway Near Dharasu-Nalupani,Rishikesh-Gangotri Highway Near Dharasu-Nalupani,25km,landslide,rain,medium,unknown,,,,,glc,5209,India,IN,Uttarakhand,17123,Uttarkāshi,13.25369,78.3366,30.6539
1443,01/23/2010 12:00:00 AM,Train line between Cuzco and Machu Picchu,Train line between Cuzco and Machu Picchu,50km,landslide,downpour,medium,unknown,0,,,,glc,1443,Peru,PE,Cusco,0,Santa Teresa,8.71969,-72.5273,-13.1809
921,12/10/2008 12:00:00 AM,"village of Ngan, southern Compostela Valley","village of Ngan, southern Compostela Valley",10km,landslide,continuous_rain,medium,mine,3,,,,glc,921,Philippines,PH,Davao,42563,Compostela,2.77609,126.142273,7.704506691
1926,05/31/2010 09:00:00 PM,"Sri Maha Kaliamman temple(?), Bukit Gasing","Sri Maha Kaliamman temple(?), Bukit Gasing",1km,landslide,rain,medium,unknown,0,,,,glc,1926,Malaysia,MY,Selangor,520698,Petaling Jaya,5.71515,101.657,3.0965
3031,01/16/2011 12:00:00 AM,"West Valley Highway E., between 24th Street on the north to Sumner Heights Drive on the south, Sumner","West Valley Highway E., between 24th Street on the north to Sumner Heights Drive on the south, Sumner",5km,mudslide,downpour,medium,unknown,0,,,,glc,3031,United States,US,Washington,9451,Sumner,2.2059,-122.254,47.2207
9219,07/26/2016 11:00:00 PM,"Zunheboto, Nagaland, India","Zunheboto, Nagaland, India",5km,landslide,downpour,medium,retaining_wall,0,0,,,glc,9219,India,IN,Nagaland,29499,Zunheboto,4.95159,94.5282,26.0101
6246,10/14/2014 12:00:00 AM,Stone Edge condominiums,Stone Edge condominiums,1km,landslide,downpour,small,deforested_slope,0,0,,,glc,6246,United States,US,Tennessee,1832,Lookout Mountain,0.5826,-85.3435,34.9922
5048,07/07/2013 09:00:00 AM,"Kentucky 1110 In Breathitt County, Ky","Kentucky 1110 In Breathitt County, Ky",5km,mudslide,continuous_rain,small,unknown,0,,,,glc,5048,United States,US,Kentucky,2231,Jackson,7.39282,-83.3601,37.4892
1710,04/06/2010 12:00:00 AM,Viradouro,Viradouro,1km,landslide,downpour,medium,unknown,0,,,,glc,1710,Brazil,BR,Rio de Janeiro,456456,Niterói,3.31827,-43.0842,-22.9073
8108,12/08/2015 05:35:00 PM,"US 101, milepost 23.8","US 101, milepost 23.8",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8108,United States,US,Oregon,6457,Seaside,4.00813,-123.9267,45.9572
9282,02/06/2016 12:00:00 AM,Brynmawr : Traffic Wales have confirmed that the section of the A465 Heads of the Valleys Road has re-opened between Brynmawr and Ebbw Vale  A landsl*,,5km,landslide,downpour,medium,above_road,0,0,,,glc,9282,United Kingdom,GB,Wales,14924,Brynmawr,1.34409,-3.1998,51.8065
2143,07/26/2010 12:30:00 AM,"Gongshan county, Yunnan","Gongshan county, Yunnan",unknown,landslide,downpour,medium,unknown,3,,,,glc,2143,China,CN,Yunnan,0,Cikai,16.73936,98.8075,27.8878
5355,08/18/2013 12:00:00 AM,"Shantian Village, Suocheng Township, Lanshan County, Central China'S Hunan Province","Shantian Village, Suocheng Township, Lanshan County, Central China'S Hunan Province",unknown,landslide,downpour,medium,unknown,,,,,glc,5355,China,CN,Hunan,0,Tafeng,2.84105,112.1963,25.3291
3346,04/09/2011 12:00:00 AM,"Seng Creek Road in Whitesville, Boone County, WV","Seng Creek Road in Whitesville, Boone County, WV",5km,landslide,downpour,small,unknown,0,,,,glc,3346,United States,US,West Virginia,1554,Chesapeake,25.09618,-81.5201,37.9977
4055,11/22/2011 12:00:00 PM,"Guinsorongan,Catbalogan City, Samar","Guinsorongan,Catbalogan City, Samar",1km,mudslide,downpour,medium,unknown,1,,,,glc,4055,Philippines,PH,Eastern Visayas,68081,Catbalogan,1.11827,124.8833,11.785
5809,01/22/2014 12:00:00 AM,B4247 Swansea SA3 1PP,B4247 Swansea SA3 1PP,5km,landslide,snowfall_snowmelt,unknown,unknown,0,0,,,glc,5809,United Kingdom,GB,Wales,7860,Burry Port,12.93852,-4.2883,51.571
8342,09/19/2015 12:00:00 AM,"E Hwy. 276, 15 mi. East of Halls Crossing Marina","E Hwy. 276, 15 mi. East of Halls Crossing Marina",1km,rock_fall,unknown,small,above_road,0,0,,,glc,8342,United States,US,Utah,5189,Kayenta,77.35217,-110.4255,37.4112
1894,05/24/2010 12:00:00 AM,"Wonokerto, Pacitan, East Java","Wonokerto, Pacitan, East Java",5km,landslide,downpour,medium,unknown,0,,,,glc,1894,Indonesia,ID,East Java,0,Krajan Puru,0.86254,111.5917,-8.1321
12,01/14/2007 12:00:00 AM,"Mazandaran, Northern Iran","Mazandaran, Northern Iran",unknown,complex,rain,large,unknown,,,,,glc,12,Iran,IR,Māzandarān,199382,Āmol,24.88463,52.1042,36.3667
2128,07/24/2010 12:00:00 AM,"Na Tri commune(?), Xin Man district, Ha Giang province","Na Tri commune(?), Xin Man district, Ha Giang province",25km,landslide,tropical_cyclone,medium,unknown,1,,Typhoon Chanthu,,glc,2128,Vietnam,VN,Hà Giang,0,Thị Trấn Vinh Quang,13.272,104.5595,22.6966
6323,10/27/2014 09:00:00 AM,road leading to SK Babagon Toki,road leading to SK Babagon Toki,5km,landslide,continuous_rain,small,below_road,0,0,,,glc,6323,Malaysia,MY,Sabah,71585,Donggongon,10.87459,116.1896,5.9505
4676,12/22/2012 09:00:00 AM,"Hwy 128, Between Wragg Canyon Rd and Lake Berryessa(midpoint of Rd)","Hwy 128, Between Wragg Canyon Rd and Lake Berryessa(midpoint of Rd)",10km,mudslide,rain,medium,unknown,,,,,glc,4676,United States,US,California,6624,Winters,16.99385,-122.1605,38.49
1314,11/20/2009 12:00:00 AM,"Allenby Road, riverside roadway, Vancouver","Allenby Road, riverside roadway, Vancouver",1km,mudslide,downpour,small,unknown,0,,,,glc,1314,Canada,CA,British Columbia,22199,Duncan,1.88294,-123.7024,48.766
7170,04/06/2015 12:00:00 AM,Sohindol (Sohodol?)-Sevlievo Rd,Sohindol (Sohodol?)-Sevlievo Rd,50km,landslide,downpour,small,above_road,0,0,,,glc,7170,Bulgaria,BG,Lovech,24582,Sevlievo,1.34049,25.1045,43.0359
10345,04/02/2017 01:19:00 PM,Mudslide blocks Hutson Street,"Hutson St, Vicksburg, Mississippi, USA",exact,mudslide,downpour,small,above_road,0,0,,,,,,,,,,,-90.85467299,32.39999515
9027,07/12/2016 12:00:00 AM,"Jade mine in HmawShan Village in Phakant Township of Kachin State, Myanmar","Jade mine in HmawShan Village in Phakant Township of Kachin State, Myanmar",5km,landslide,mining,medium,mine,4,0,,,glc,9027,Myanmar [Burma],MM,Kachin,90894,Myitkyina,109.50664,96.3495,25.6566
5243,07/31/2013 11:00:00 PM,"Pickens County, Ga","Pickens County, Ga",25km,mudslide,rain,medium,unknown,,,,,glc,5243,United States,US,Georgia,3684,Jasper,4.33442,-84.4759,34.463
5178,07/24/2013 12:00:00 AM,"Chamoli, Uttarakhand","Chamoli, Uttarakhand",unknown,landslide,continuous_rain,medium,unknown,2,,,,glc,5178,India,IN,Uttarakhand,2000,Pīpalkoti,5.93184,79.4774,30.4605
9091,06/14/2016 12:00:00 AM,"University of the Philippines- Baguio Dormitory, Baguio, Benguet, Philippines","University of the Philippines- Baguio Dormitory, Baguio, Benguet, Philippines",exact,complex,construction,small,unknown,1,0,,,glc,9091,Philippines,PH,Cordillera,272714,Baguio,1.42949,120.5988,16.4047
6950,06/22/2015 06:15:00 AM,Village Mohechiwadi under Karjat taluka of Raigad district,Village Mohechiwadi under Karjat taluka of Raigad district,1km,landslide,continuous_rain,medium,unknown,5,0,,,glc,6950,India,IN,Maharashtra,16060,Neral,0.77358,73.311,19.029
5032,07/04/2013 12:00:00 AM,"Xingwen County, Sichuan","Xingwen County, Sichuan",50km,landslide,other,medium,unknown,1,1,,,glc,5032,China,CN,Sichuan,0,Zhongcheng,9.79991,105.1474,28.2608
5350,08/18/2013 03:00:00 PM,"Harris Springs Road, Las Vegas, Nv","Harris Springs Road, Las Vegas, Nv",25km,debris_flow,downpour,medium,unknown,0,,,,glc,5350,United States,US,Nevada,24085,Summerlin South,23.60286,-115.5421,36.2423
3256,03/20/2011 02:30:00 AM,"Maharlika(Pan-Philippine) Highway, Pangi village, Southern Leyte ","Maharlika(Pan-Philippine) Highway, Pangi village, Southern Leyte ",5km,landslide,downpour,small,unknown,0,,,,glc,3256,Philippines,PH,Eastern Visayas,2404,Balinsacayao,2.68922,124.9658,10.6575
1066,07/31/2009 12:00:00 AM,Tanahun district,Tanahun district,unknown,landslide,monsoon,medium,unknown,3,,,,glc,1066,Nepal,NP,Western Region,0,Lamjung,29.30077,84.2726,27.9582
2250,08/14/2010 12:00:00 AM,"Naseerabad district, near Muzaffarabad ","Naseerabad district, near Muzaffarabad ",50km,landslide,downpour,medium,unknown,0,,,,glc,2250,Pakistan,PK,Punjab,1743101,Rāwalpindi,8.5863,72.9793,33.623
325,10/26/2007 12:00:00 AM,Kinshasa,Kinshasa,25km,mudslide,rain,medium,unknown,,,,,glc,325,Democratic Republic of the Congo,CD,Kinshasa,7785965,Kinshasa,1.92961,15.2962,-4.3269
6726,01/18/2015 12:00:00 AM,Atinggola district,Atinggola district,5km,landslide,downpour,medium,above_road,0,0,,,glc,6726,Indonesia,ID,North Sulawesi,0,Boroko,20.86345,123.0805,0.911
9208,07/27/2016 01:00:00 AM,"near the Kaligandaki River bank at Baribani of Manjhfant, Parbat, Nepal","near the Kaligandaki River bank at Baribani of Manjhfant, Parbat, Nepal",25km,landslide,rain,medium,above_river,1,8,,,glc,9208,Nepal,NP,Western Region,23296,Bāglung,11.39012,83.6527,28.1855
6637,01/05/2015 12:00:00 AM,SR 706 Near Mount Rainier National Park at milepost 11,SR 706 Near Mount Rainier National Park at milepost 11,50km,mudslide,rain,medium,unknown,0,0,,,glc,6637,United States,US,Washington,2758,Eatonville,27.96004,-121.9412,46.7517
3161,03/01/2011 08:00:00 AM,"Germantown road, Portland, OR","Germantown road, Portland, OR",1km,landslide,rain,small,unknown,0,,,,glc,3161,United States,US,Oregon,11333,Oak Hills,7.32949,-122.7739,45.5872
4875,05/26/2013 12:00:00 AM, Jammu-Srinagar, Jammu-Srinagar,unknown,landslide,downpour,medium,unknown,,,,,glc,4875,India,IN,NCT,20736,Alīpur,4.95275,77.15,28.758
316,10/18/2007 12:00:00 AM,Te Anau,Te Anau,50km,rock_fall,unknown,medium,unknown,,,,,glc,316,New Zealand,NZ,Otago,10442,Queenstown,63.81953,167.9581,-44.7493
6401,10/23/2014 12:00:00 AM,Pantai Hillpark Phase One,Pantai Hillpark Phase One,1km,landslide,downpour,small,above_road,0,0,,,glc,6401,Malaysia,MY,Kuala Lumpur,1453975,Kuala Lumpur,4.51213,101.664,3.1073
7141,07/08/2015 12:00:00 AM,"Yedakumeri, Bengaluru-Mangaluru train","Yedakumeri, Bengaluru-Mangaluru train",50km,landslide,rain,small,above_road,0,0,,,glc,7141,India,IN,Karnataka,24931,Sakleshpur,0.75413,75.7797,12.9455
4688,12/29/2012 03:32:00 PM,on the bus route from Neiva to San Vicente,on the bus route from Neiva to San Vicente,unknown,landslide,mining,medium,above_road,5,7,,,glc,4688,Colombia,CO,Huila,9829,Gigante,0.93184,-75.0741,2.7664
1379,01/01/2010 11:00:00 PM,St Andrews to King Lake road,St Andrews to King Lake road,10km,landslide,downpour,medium,unknown,0,,,,glc,1379,Australia,AU,Victoria,20214,Greensborough,20.11165,145.2842,-37.5947
2039,07/05/2010 12:00:00 AM,Chongqing municipality,Chongqing municipality,unknown,landslide,downpour,medium,above_road,0,0,,,glc,2039,China,CN,Chongqing Shi,0,Yunji,5.40947,107.1969335,29.66239066
9337,02/28/2016 09:00:00 AM,Bogor,Bogor,10km,landslide,flooding,medium,urban,0,0,,,glc,9337,Indonesia,ID,West Java,800000,Bogor,1.42538,106.8011,-6.5895
7522,02/24/2016 12:00:00 AM,Cascade Drive Giles County,Cascade Drive Giles County,5km,rock_fall,unknown,medium,above_road,0,0,,,glc,7522,United States,US,Virginia,1128,Pembroke,3.21144,-80.6203,37.3444
4247,03/07/2012 11:00:00 PM,"Jalan Belfield, Kampung Attap","Jalan Belfield, Kampung Attap",1km,landslide,downpour,medium,unknown,1,,,,glc,4247,Malaysia,MY,Kuala Lumpur,1453975,Kuala Lumpur,1.69054,101.7003,3.1347
177,08/12/2007 12:00:00 AM,"Himachal Pradesh, all over","Himachal Pradesh, all over",unknown,landslide,rain,medium,unknown,11,,,,glc,177,India,IN,Himachal Pradesh,14182,Kyelang,56.12845,77.5914,32.7334
2712,11/11/2010 12:00:00 AM,"Chaiya district, Surat Thani","Chaiya district, Surat Thani",50km,landslide,downpour,medium,unknown,,1,,,glc,2712,Thailand,TH,Surat Thani,0,Tha Chana,19.99817,98.90212373,9.460430044
2734,11/17/2010 10:30:00 AM,"I83, just south of the Conewago Creek Bridge, near Exit 28 -- Strinestown, Conewago township, PA","I83, just south of the Conewago Creek Bridge, near Exit 28 -- Strinestown, Conewago township, PA",5km,landslide,downpour,small,above_road,0,1,,,glc,2734,United States,US,Pennsylvania,2763,Manchester,5.03527,-76.7763,40.0988
4094,12/15/2011 12:00:00 AM,"Samana, Caldas","Samana, Caldas",1km,landslide,downpour,large,unknown,5,,,,glc,4094,Colombia,CO,Caldas,5976,Norcasia,16.94642,-75.0144,5.4958
8698,01/23/2012 10:10:00 AM,"OR 212, milepost 6.7","OR 212, milepost 6.7",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8698,United States,US,Oregon,6767,Clackamas,2.61918,-122.5369,45.4079
7449,12/15/2015 12:00:00 AM,"San Juan Arriba de El Corpus, Choluteca","San Juan Arriba de El Corpus, Choluteca",10km,rock_fall,rain,small,mine,1,0,,,glc,7449,Honduras,HN,Choluteca,1199,Corpus,0.36987,-87.0329,13.2861
8910,11/01/2015 12:00:00 AM,"Between towns of Ouro Preto and Mariana, Brazil","Between towns of Ouro Preto and Mariana, Brazil",25km,mudslide,dam_embankment_collapse,very_large,retaining_wall,17,50,,,glc,8910,Brazil,BR,Minas Gerais,63678,Ouro Preto,4.22868,-43.465,-20.3996
7876,06/23/2016 07:30:00 PM,N59 at Lettershea,N59 at Lettershea,exact,mudslide,downpour,medium,mine,0,0,,,glc,7876,Ireland,IE,Connaught,2056,Clifden,7.51715,-9.8971,53.4795
3043,01/18/2011 03:00:00 PM,"Idaho 55, between Banks-Lowman Road and Smith's Ferry, about 3 miles north of Banks, Boise County, Idaho","Idaho 55, between Banks-Lowman Road and Smith's Ferry, about 3 miles north of Banks, Boise County, Idaho",5km,complex,freeze_thaw,medium,unknown,0,,and Rain,,glc,3043,United States,US,Idaho,485,Idaho City,38.27504,-116.1043,44.1126
7985,02/19/2016 04:58:00 AM,"OR 229, near milepost 229","OR 229, near milepost 229",exact,landslide,unknown,unknown,above_road,0,0,,,glc,7985,United States,US,Oregon,2449,Siletz,7.11991,-123.9049,44.7849
8716,01/19/2012 10:21:00 AM,"US 101, milepost 337","US 101, milepost 337",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8716,United States,US,Oregon,2253,Gold Beach,11.19874,-124.4101,42.3069
3714,07/03/2011 12:00:00 AM,"Shut down Bhojpur-Chyandanda, Bhojpur-Leguwa, Satighat-Dingla, in Bhojpur","Shut down Bhojpur-Chyandanda, Bhojpur-Leguwa, Satighat-Dingla, in Bhojpur",5km,landslide,continuous_rain,medium,unknown,0,,,,glc,3714,Nepal,NP,Eastern Region,3250,Bhojpur,0.19712,87.0479,27.1722
8256,12/21/2014 04:51:00 AM,"US 101, milepost 334","US 101, milepost 334",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8256,United States,US,Oregon,2253,Gold Beach,7.34527,-124.4154,42.3414
2883,12/22/2010 12:30:00 AM,"Avenue 64, Pasadena, CA","Avenue 64, Pasadena, CA",5km,landslide,downpour,small,unknown,0,,,,glc,2883,United States,US,California,25619,South Pasadena,3.06749,-118.1765,34.1332
6041,05/30/2014 12:00:00 AM,Golestan Province,Golestan Province,10km,mudslide,continuous_rain,medium,unknown,0,0,,,glc,6041,Iran,IR,Golestān,5114,Āq Qāyeh,2.00588,55.1419,37.2866
2155,07/28/2010 04:30:00 PM,"culvert on Indian Creek rd(Forest Service road 1308), 2 mi from US 12, Silver Beach, Yakima county, WA","culvert on Indian Creek rd(Forest Service road 1308), 2 mi from US 12, Silver Beach, Yakima county, WA",1km,mudslide,downpour,small,unknown,0,,,,glc,2155,United States,US,Washington,1191,Tieton,37.15519,-121.2355,46.6521
1524,02/25/2010 12:00:00 AM,"Bervie Braes, Grampion,  Stonehaven, Aberdeen, Scotland","Bervie Braes, Grampion,  Stonehaven, Aberdeen, Scotland",1km,landslide,rain,medium,unknown,0,,,,glc,1524,United Kingdom,GB,Scotland,9592,Stonehaven,0.84685,-2.2031,56.9577
